"id","name","slug","url","begin","end","num_rast","tres","units","xmin","xmax","ymin","ymax"
92,"LOCA VIC monthly baseflow for MIROC5 and RCP 4.5","baseflow_month_MIROC5_rcp45","https://api.cal-adapt.org/api/series/baseflow_month_MIROC5_rcp45/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",1128,"monthly","mm/day",-124.5625,-113.375,31.5625,43.75
93,"LOCA VIC monthly baseflow for MIROC5 and RCP 8.5","baseflow_month_MIROC5_rcp85","https://api.cal-adapt.org/api/series/baseflow_month_MIROC5_rcp85/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",1128,"monthly","mm/day",-124.5625,-113.375,31.5625,43.75
94,"LOCA VIC maximum 32 models water year baseflow RCP 8.5","baseflow_wateryear_vic_models-max_rcp85","https://api.cal-adapt.org/api/series/baseflow_wateryear_vic_models-max_rcp85/","2007-01-01T00:00:00Z","2099-12-31T00:00:00Z",93,"annual","mm",-124.5625,-113.375,31.5625,43.75
95,"LOCA VIC minimum 32 models water year baseflow RCP 8.5","baseflow_wateryear_vic_models-min_rcp85","https://api.cal-adapt.org/api/series/baseflow_wateryear_vic_models-min_rcp85/","2007-01-01T00:00:00Z","2099-12-31T00:00:00Z",93,"annual","mm",-124.5625,-113.375,31.5625,43.75
96,"LOCA VIC maximum 32 models baseflow RCP 8.5","baseflow_year_vic_models-max_rcp85","https://api.cal-adapt.org/api/series/baseflow_year_vic_models-max_rcp85/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",94,"annual","mm",-124.5625,-113.375,31.5625,43.75
97,"LOCA VIC minimum 32 models baseflow RCP 8.5","baseflow_year_vic_models-min_rcp85","https://api.cal-adapt.org/api/series/baseflow_year_vic_models-min_rcp85/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",94,"annual","mm",-124.5625,-113.375,31.5625,43.75
98,"Average number of cooling degree days per year from 32 models historical","cdd_year_ens32avg_historical","https://api.cal-adapt.org/api/series/cdd_year_ens32avg_historical/","1950-01-01T00:00:00Z","2005-12-31T00:00:00Z",56,"annual",NA,-124.5625,-113.375,31.5625,43.75
99,"Average number of cooling degree days per year from 32 models rcp45","cdd_year_ens32avg_rcp45","https://api.cal-adapt.org/api/series/cdd_year_ens32avg_rcp45/","2006-01-01T00:00:00Z","2100-12-31T00:00:00Z",95,"annual",NA,-124.5625,-113.375,31.5625,43.75
100,"Average number of cooling degree days per year from 32 models rcp85","cdd_year_ens32avg_rcp85","https://api.cal-adapt.org/api/series/cdd_year_ens32avg_rcp85/","2006-01-01T00:00:00Z","2100-12-31T00:00:00Z",95,"annual",NA,-124.5625,-113.375,31.5625,43.75
101,"30 year annual average maximum length of dry spell from 32 model maximum historical","cddm_30y_ens32max_historical","https://api.cal-adapt.org/api/series/cddm_30y_ens32max_historical/","1961-01-01T00:00:00Z","1990-01-01T00:00:00Z",1,"",NA,-124.5625,-113.375,31.5625,43.75
102,"30 year annual average maximum length of dry spell from 32 model maximum rcp45","cddm_30y_ens32max_rcp45","https://api.cal-adapt.org/api/series/cddm_30y_ens32max_rcp45/","2035-01-01T00:00:00Z","2099-12-31T00:00:00Z",2,"",NA,-124.5625,-113.375,31.5625,43.75
103,"30 year annual average maximum length of dry spell from 32 model maximum rcp85","cddm_30y_ens32max_rcp85","https://api.cal-adapt.org/api/series/cddm_30y_ens32max_rcp85/","2035-01-01T00:00:00Z","2099-12-31T00:00:00Z",2,"",NA,-124.5625,-113.375,31.5625,43.75
104,"30 year annual average maximum length of dry spell from 32 model minimum historical","cddm_30y_ens32min_historical","https://api.cal-adapt.org/api/series/cddm_30y_ens32min_historical/","1961-01-01T00:00:00Z","1990-01-01T00:00:00Z",1,"",NA,-124.5625,-113.375,31.5625,43.75
105,"30 year annual average maximum length of dry spell from 32 model minimum rcp45","cddm_30y_ens32min_rcp45","https://api.cal-adapt.org/api/series/cddm_30y_ens32min_rcp45/","2035-01-01T00:00:00Z","2099-12-31T00:00:00Z",2,"",NA,-124.5625,-113.375,31.5625,43.75
106,"30 year annual average maximum length of dry spell from 32 model minimum rcp85","cddm_30y_ens32min_rcp85","https://api.cal-adapt.org/api/series/cddm_30y_ens32min_rcp85/","2035-01-01T00:00:00Z","2099-12-31T00:00:00Z",2,"",NA,-124.5625,-113.375,31.5625,43.75
107,"Maximum length of dry spell from 32 model average historical","cddm_year_ens32avg_historical","https://api.cal-adapt.org/api/series/cddm_year_ens32avg_historical/","1950-01-01T00:00:00Z","2005-12-31T00:00:00Z",56,"annual",NA,-124.5625,-113.375,31.5625,43.75
108,"Maximum length of dry spell from 32 model average rcp45","cddm_year_ens32avg_rcp45","https://api.cal-adapt.org/api/series/cddm_year_ens32avg_rcp45/","2006-01-01T00:00:00Z","2100-12-31T00:00:00Z",95,"annual",NA,-124.5625,-113.375,31.5625,43.75
109,"Maximum length of dry spell from 32 model average rcp85","cddm_year_ens32avg_rcp85","https://api.cal-adapt.org/api/series/cddm_year_ens32avg_rcp85/","2006-01-01T00:00:00Z","2100-12-31T00:00:00Z",95,"annual",NA,-124.5625,-113.375,31.5625,43.75
110,"Maximum length of dry spell from 32 model maximum historical","cddm_year_ens32max_historical","https://api.cal-adapt.org/api/series/cddm_year_ens32max_historical/","1950-01-01T00:00:00Z","2005-12-31T00:00:00Z",56,"annual",NA,-124.5625,-113.375,31.5625,43.75
111,"Maximum length of dry spell from 32 model maximum rcp45","cddm_year_ens32max_rcp45","https://api.cal-adapt.org/api/series/cddm_year_ens32max_rcp45/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",94,"annual",NA,-124.5625,-113.375,31.5625,43.75
112,"Maximum length of dry spell from 32 model maximum rcp85","cddm_year_ens32max_rcp85","https://api.cal-adapt.org/api/series/cddm_year_ens32max_rcp85/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",94,"annual",NA,-124.5625,-113.375,31.5625,43.75
113,"Maximum length of dry spell from 32 model minimum historical","cddm_year_ens32min_historical","https://api.cal-adapt.org/api/series/cddm_year_ens32min_historical/","1950-01-01T00:00:00Z","2005-12-31T00:00:00Z",56,"annual",NA,-124.5625,-113.375,31.5625,43.75
114,"Maximum length of dry spell from 32 model minimum rcp45","cddm_year_ens32min_rcp45","https://api.cal-adapt.org/api/series/cddm_year_ens32min_rcp45/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",94,"annual",NA,-124.5625,-113.375,31.5625,43.75
115,"Maximum length of dry spell from 32 model minimum rcp85","cddm_year_ens32min_rcp85","https://api.cal-adapt.org/api/series/cddm_year_ens32min_rcp85/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",94,"annual",NA,-124.5625,-113.375,31.5625,43.75
116,"Maximum length of dry spell from historical observed","cddm_year_livneh","https://api.cal-adapt.org/api/series/cddm_year_livneh/","1950-01-01T00:00:00Z","2013-12-31T00:00:00Z",64,"annual",NA,-124.5625,-113.375,31.5625,43.75
117,"LOCA VIC drought daily evapotranspiration HadGEM2-ES RCP 8.5 early century","et_day_drought_HadGEM2-ES_rcp85_early_century","https://api.cal-adapt.org/api/series/et_day_drought_HadGEM2-ES_rcp85_early_century/","2018-01-01T00:00:00Z","2046-12-31T00:00:00Z",1,"daily","mm",-124.5625,-113.375,31.5625,43.75
118,"LOCA VIC drought daily evapotranspiration HadGEM2-ES RCP 8.5 late century","et_day_drought_HadGEM2-ES_rcp85_late_century","https://api.cal-adapt.org/api/series/et_day_drought_HadGEM2-ES_rcp85_late_century/","2046-01-01T00:00:00Z","2074-12-31T00:00:00Z",1,"daily","mm",-124.5625,-113.375,31.5625,43.75
119,"Livneh VIC daily evapotranspiration","et_day_livneh_vic","https://api.cal-adapt.org/api/series/et_day_livneh_vic/","1950-01-01T00:00:00Z","2013-12-31T00:00:00Z",1,"daily","mm",-124.5625,-113.375,31.5625,43.75
120,"LOCA VIC maximum 32 models water year evapotranspiration RCP 8.5","et_wateryear_vic_models-max_rcp85","https://api.cal-adapt.org/api/series/et_wateryear_vic_models-max_rcp85/","2007-01-01T00:00:00Z","2099-12-31T00:00:00Z",93,"annual","mm",-124.5625,-113.375,31.5625,43.75
121,"LOCA VIC minimum 32 models water year evapotranspiration RCP 8.5","et_wateryear_vic_models-min_rcp85","https://api.cal-adapt.org/api/series/et_wateryear_vic_models-min_rcp85/","2007-01-01T00:00:00Z","2099-12-31T00:00:00Z",93,"annual","mm",-124.5625,-113.375,31.5625,43.75
122,"LOCA VIC maximum 32 models evapotranspiration RCP 8.5","et_year_vic_models-max_rcp85","https://api.cal-adapt.org/api/series/et_year_vic_models-max_rcp85/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",94,"annual","mm",-124.5625,-113.375,31.5625,43.75
123,"LOCA VIC minimum 32 models evapotranspiration RCP 8.5","et_year_vic_models-min_rcp85","https://api.cal-adapt.org/api/series/et_year_vic_models-min_rcp85/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",94,"annual","mm",-124.5625,-113.375,31.5625,43.75
124,"30 year annual average number of extreme heat days per year from 32 model maximum historical","exheat_30y_ens32max_historical","https://api.cal-adapt.org/api/series/exheat_30y_ens32max_historical/","1961-01-01T00:00:00Z","1990-01-01T00:00:00Z",1,"",NA,-124.5625,-113.375,31.5625,43.75
125,"30 year annual average number of extreme heat days per year from 32 model maximum rcp45","exheat_30y_ens32max_rcp45","https://api.cal-adapt.org/api/series/exheat_30y_ens32max_rcp45/","2035-01-01T00:00:00Z","2099-12-31T00:00:00Z",2,"",NA,-124.5625,-113.375,31.5625,43.75
126,"30 year annual average number of extreme heat days per year from 32 model maximum rcp85","exheat_30y_ens32max_rcp85","https://api.cal-adapt.org/api/series/exheat_30y_ens32max_rcp85/","2035-01-01T00:00:00Z","2099-12-31T00:00:00Z",2,"",NA,-124.5625,-113.375,31.5625,43.75
127,"30 year annual average number of extreme heat days per year from 32 model minimum historical","exheat_30y_ens32min_historical","https://api.cal-adapt.org/api/series/exheat_30y_ens32min_historical/","1961-01-01T00:00:00Z","1990-01-01T00:00:00Z",1,"",NA,-124.5625,-113.375,31.5625,43.75
128,"30 year annual average number of extreme heat days per year from 32 model minimum rcp45","exheat_30y_ens32min_rcp45","https://api.cal-adapt.org/api/series/exheat_30y_ens32min_rcp45/","2035-01-01T00:00:00Z","2099-12-31T00:00:00Z",2,"",NA,-124.5625,-113.375,31.5625,43.75
129,"30 year annual average number of extreme heat days per year from 32 model minimum rcp85","exheat_30y_ens32min_rcp85","https://api.cal-adapt.org/api/series/exheat_30y_ens32min_rcp85/","2035-01-01T00:00:00Z","2099-12-31T00:00:00Z",2,"",NA,-124.5625,-113.375,31.5625,43.75
130,"Average number of extreme heat days per year from 32 models historical","exheat_year_ens32avg_historical","https://api.cal-adapt.org/api/series/exheat_year_ens32avg_historical/","1950-01-01T00:00:00Z","2005-12-31T00:00:00Z",56,"annual",NA,-124.5625,-113.375,31.5625,43.75
131,"Average number of extreme heat days per year from 32 models RCP 4.5","exheat_year_ens32avg_rcp45","https://api.cal-adapt.org/api/series/exheat_year_ens32avg_rcp45/","2006-01-01T00:00:00Z","2100-12-31T00:00:00Z",95,"annual",NA,-124.5625,-113.375,31.5625,43.75
132,"Average number of extreme heat days per year from 32 models RCP 8.5","exheat_year_ens32avg_rcp85","https://api.cal-adapt.org/api/series/exheat_year_ens32avg_rcp85/","2006-01-01T00:00:00Z","2100-12-31T00:00:00Z",95,"annual",NA,-124.5625,-113.375,31.5625,43.75
133,"Average number of extreme heat days per year from 32 model maximum historical","exheat_year_ens32max_historical","https://api.cal-adapt.org/api/series/exheat_year_ens32max_historical/","1950-12-31T00:00:00Z","2005-12-31T00:00:00Z",56,"annual",NA,-124.5625,-113.375,31.5625,43.75
134,"Average number of extreme heat days per year from 32 model maximum rcp45","exheat_year_ens32max_rcp45","https://api.cal-adapt.org/api/series/exheat_year_ens32max_rcp45/","2006-12-31T00:00:00Z","2100-12-31T00:00:00Z",95,"annual",NA,-124.5625,-113.375,31.5625,43.75
135,"Average number of extreme heat days per year from 32 model maximum rcp85","exheat_year_ens32max_rcp85","https://api.cal-adapt.org/api/series/exheat_year_ens32max_rcp85/","2006-12-31T00:00:00Z","2100-12-31T00:00:00Z",95,"annual",NA,-124.5625,-113.375,31.5625,43.75
136,"Average number of extreme heat days per year from 32 model minimum historical","exheat_year_ens32min_historical","https://api.cal-adapt.org/api/series/exheat_year_ens32min_historical/","1950-12-31T00:00:00Z","2005-12-31T00:00:00Z",56,"annual",NA,-124.5625,-113.375,31.5625,43.75
137,"Average number of extreme heat days per year from 32 model minimum rcp45","exheat_year_ens32min_rcp45","https://api.cal-adapt.org/api/series/exheat_year_ens32min_rcp45/","2006-12-31T00:00:00Z","2100-12-31T00:00:00Z",95,"annual",NA,-124.5625,-113.375,31.5625,43.75
138,"Average number of extreme heat days per year from 32 model minimum rcp85","exheat_year_ens32min_rcp85","https://api.cal-adapt.org/api/series/exheat_year_ens32min_rcp85/","2006-12-31T00:00:00Z","2100-12-31T00:00:00Z",95,"annual",NA,-124.5625,-113.375,31.5625,43.75
139,"Number of extreme heat days per year from historical observed","exheat_year_livneh","https://api.cal-adapt.org/api/series/exheat_year_livneh/","1950-12-31T00:00:00Z","2013-12-31T00:00:00Z",64,"annual",NA,-124.5625,-113.375,31.5625,43.75
140,"30 year annual average number of warm nights per year from 32 model maximum historical","exheatn_30y_ens32max_historical","https://api.cal-adapt.org/api/series/exheatn_30y_ens32max_historical/","1961-01-01T00:00:00Z","1990-01-01T00:00:00Z",1,"",NA,-124.5625,-113.375,31.5625,43.75
141,"30 year annual average number of warm nights per year from 32 model maximum rcp45","exheatn_30y_ens32max_rcp45","https://api.cal-adapt.org/api/series/exheatn_30y_ens32max_rcp45/","2035-01-01T00:00:00Z","2099-12-31T00:00:00Z",2,"",NA,-124.5625,-113.375,31.5625,43.75
142,"30 year annual average number of warm nights per year from 32 model maximum rcp85","exheatn_30y_ens32max_rcp85","https://api.cal-adapt.org/api/series/exheatn_30y_ens32max_rcp85/","2035-01-01T00:00:00Z","2099-12-31T00:00:00Z",2,"",NA,-124.5625,-113.375,31.5625,43.75
143,"30 year annual average number of warm nights per year from 32 model minimum historical","exheatn_30y_ens32min_historical","https://api.cal-adapt.org/api/series/exheatn_30y_ens32min_historical/","1961-01-01T00:00:00Z","1990-01-01T00:00:00Z",1,"",NA,-124.5625,-113.375,31.5625,43.75
144,"30 year annual average number of warm nights per year from 32 model minimum rcp45","exheatn_30y_ens32min_rcp45","https://api.cal-adapt.org/api/series/exheatn_30y_ens32min_rcp45/","2035-01-01T00:00:00Z","2099-12-31T00:00:00Z",2,"",NA,-124.5625,-113.375,31.5625,43.75
145,"30 year annual average number of warm nights per year from 32 model minimum rcp85","exheatn_30y_ens32min_rcp85","https://api.cal-adapt.org/api/series/exheatn_30y_ens32min_rcp85/","2035-01-01T00:00:00Z","2099-12-31T00:00:00Z",2,"",NA,-124.5625,-113.375,31.5625,43.75
146,"Average number of warm nights per year from 32 models historical","exheatn_year_ens32avg_historical","https://api.cal-adapt.org/api/series/exheatn_year_ens32avg_historical/","1950-01-01T00:00:00Z","2005-12-31T00:00:00Z",56,"annual",NA,-124.5625,-113.375,31.5625,43.75
147,"Average number of warm nights per year from 32 models RCP 4.5","exheatn_year_ens32avg_rcp45","https://api.cal-adapt.org/api/series/exheatn_year_ens32avg_rcp45/","2006-01-01T00:00:00Z","2100-12-31T00:00:00Z",95,"annual",NA,-124.5625,-113.375,31.5625,43.75
148,"Average number of warm nights per year from 32 models RCP 8.5","exheatn_year_ens32avg_rcp85","https://api.cal-adapt.org/api/series/exheatn_year_ens32avg_rcp85/","2006-01-01T00:00:00Z","2100-12-31T00:00:00Z",95,"annual",NA,-124.5625,-113.375,31.5625,43.75
149,"Average number of warm nights per year from 32 model maximum historical","exheatn_year_ens32max_historical","https://api.cal-adapt.org/api/series/exheatn_year_ens32max_historical/","1950-12-31T00:00:00Z","2005-12-31T00:00:00Z",56,"annual",NA,-124.5625,-113.375,31.5625,43.75
150,"Average number of warm nights per year from 32 model maximum rcp45","exheatn_year_ens32max_rcp45","https://api.cal-adapt.org/api/series/exheatn_year_ens32max_rcp45/","2006-12-31T00:00:00Z","2100-12-31T00:00:00Z",95,"annual",NA,-124.5625,-113.375,31.5625,43.75
151,"Average number of warm nights per year from 32 model maximum rcp85","exheatn_year_ens32max_rcp85","https://api.cal-adapt.org/api/series/exheatn_year_ens32max_rcp85/","2006-12-31T00:00:00Z","2100-12-31T00:00:00Z",95,"annual",NA,-124.5625,-113.375,31.5625,43.75
152,"Average number of warm nights per year from 32 model minimum historical","exheatn_year_ens32min_historical","https://api.cal-adapt.org/api/series/exheatn_year_ens32min_historical/","1950-12-31T00:00:00Z","2005-12-31T00:00:00Z",56,"annual",NA,-124.5625,-113.375,31.5625,43.75
153,"Average number of warm nights per year from 32 model minimum rcp45","exheatn_year_ens32min_rcp45","https://api.cal-adapt.org/api/series/exheatn_year_ens32min_rcp45/","2006-12-31T00:00:00Z","2100-12-31T00:00:00Z",95,"annual",NA,-124.5625,-113.375,31.5625,43.75
154,"Average number of warm nights per year from 32 model minimum rcp85","exheatn_year_ens32min_rcp85","https://api.cal-adapt.org/api/series/exheatn_year_ens32min_rcp85/","2006-12-31T00:00:00Z","2100-12-31T00:00:00Z",95,"annual",NA,-124.5625,-113.375,31.5625,43.75
155,"Number of warm nights per year from historical observed","exheatn_year_livneh","https://api.cal-adapt.org/api/series/exheatn_year_livneh/","1950-01-01T00:00:00Z","2013-12-31T00:00:00Z",64,"annual",NA,-124.5625,-113.375,31.5625,43.75
156,"U.C. Merced wildfire area burned monthly mean business as usual scenario CNRM-CM5 RCP 4.5","fire_month_CNRM-CM5_rcp45_bau_mu","https://api.cal-adapt.org/api/series/fire_month_CNRM-CM5_rcp45_bau_mu/","1953-01-01T00:00:00Z","2099-12-31T00:00:00Z",1764,"monthly","ha",-124.5625,-113.75,31.5625,42.75
157,"U.C. Merced wildfire area burned monthly mean business as usual scenario CNRM-CM5 RCP 8.5","fire_month_CNRM-CM5_rcp85_bau_mu","https://api.cal-adapt.org/api/series/fire_month_CNRM-CM5_rcp85_bau_mu/","1953-01-01T00:00:00Z","2099-12-31T00:00:00Z",1764,"monthly","ha",-124.5625,-113.75,31.5625,42.75
158,"U.C. Merced wildfire area burned monthly mean business as usual scenario CanESM2 RCP 4.5","fire_month_CanESM2_rcp45_bau_mu","https://api.cal-adapt.org/api/series/fire_month_CanESM2_rcp45_bau_mu/","1953-01-01T00:00:00Z","2099-12-31T00:00:00Z",1764,"monthly","ha",-124.5625,-113.75,31.5625,42.75
159,"U.C. Merced wildfire area burned monthly mean business as usual scenario CanESM2 RCP 8.5","fire_month_CanESM2_rcp85_bau_mu","https://api.cal-adapt.org/api/series/fire_month_CanESM2_rcp85_bau_mu/","1953-01-01T00:00:00Z","2099-12-31T00:00:00Z",1764,"monthly","ha",-124.5625,-113.75,31.5625,42.75
160,"U.C. Merced wildfire area burned monthly mean business as usual scenario HadGEM2-ES RCP 4.5","fire_month_HadGEM2-ES_rcp45_bau_mu","https://api.cal-adapt.org/api/series/fire_month_HadGEM2-ES_rcp45_bau_mu/","1953-01-01T00:00:00Z","2099-12-31T00:00:00Z",1764,"monthly","ha",-124.5625,-113.75,31.5625,42.75
161,"U.C. Merced wildfire area burned monthly mean business as usual scenario HadGEM2-ES RCP 8.5","fire_month_HadGEM2-ES_rcp85_bau_mu","https://api.cal-adapt.org/api/series/fire_month_HadGEM2-ES_rcp85_bau_mu/","1953-01-01T00:00:00Z","2099-12-31T00:00:00Z",1764,"monthly","ha",-124.5625,-113.75,31.5625,42.75
162,"U.C. Merced wildfire area burned monthly mean business as usual scenario MIROC5 RCP 4.5","fire_month_MIROC5_rcp45_bau_mu","https://api.cal-adapt.org/api/series/fire_month_MIROC5_rcp45_bau_mu/","1953-01-01T00:00:00Z","2099-12-31T00:00:00Z",1764,"monthly","ha",-124.5625,-113.75,31.5625,42.75
163,"U.C. Merced wildfire area burned monthly mean business as usual scenario MIROC5 RCP 8.5","fire_month_MIROC5_rcp85_bau_mu","https://api.cal-adapt.org/api/series/fire_month_MIROC5_rcp85_bau_mu/","1953-01-01T00:00:00Z","2099-12-31T00:00:00Z",1764,"monthly","ha",-124.5625,-113.75,31.5625,42.75
164,"U.C. Merced wildfire area burned yearly mean high population scenario CNRM-CM5 RCP 4.5","fire_year_CNRM-CM5_rcp45_H_mu","https://api.cal-adapt.org/api/series/fire_year_CNRM-CM5_rcp45_H_mu/","1953-01-01T00:00:00Z","2099-12-31T00:00:00Z",147,"annual","ha",-124.5625,-113.75,31.5625,42.75
165,"U.C. Merced wildfire area burned yearly mean low population scenario CNRM-CM5 RCP 4.5","fire_year_CNRM-CM5_rcp45_L_mu","https://api.cal-adapt.org/api/series/fire_year_CNRM-CM5_rcp45_L_mu/","1953-01-01T00:00:00Z","2099-12-31T00:00:00Z",147,"annual","ha",-124.5625,-113.75,31.5625,42.75
166,"U.C. Merced wildfire area burned yearly mean business as usual scenario CNRM-CM5 RCP 4.5","fire_year_CNRM-CM5_rcp45_bau_mu","https://api.cal-adapt.org/api/series/fire_year_CNRM-CM5_rcp45_bau_mu/","1953-01-01T00:00:00Z","2099-12-31T00:00:00Z",147,"annual","ha",-124.5625,-113.75,31.5625,42.75
167,"U.C. Merced wildfire area burned yearly mean high population scenario CNRM-CM5 RCP 8.5","fire_year_CNRM-CM5_rcp85_H_mu","https://api.cal-adapt.org/api/series/fire_year_CNRM-CM5_rcp85_H_mu/","1953-01-01T00:00:00Z","2099-12-31T00:00:00Z",147,"annual","ha",-124.5625,-113.75,31.5625,42.75
168,"U.C. Merced wildfire area burned yearly mean low population scenario CNRM-CM5 RCP 8.5","fire_year_CNRM-CM5_rcp85_L_mu","https://api.cal-adapt.org/api/series/fire_year_CNRM-CM5_rcp85_L_mu/","1953-01-01T00:00:00Z","2099-12-31T00:00:00Z",147,"annual","ha",-124.5625,-113.75,31.5625,42.75
